idpersona;cod_materia;aprueba;nombrecolegio;idpais;anio;idtipoalumno;fecha_examen
103975;A16;S;INSTITUTO CORAZON DE MARIA;54;2023;4;01/02/2023
103975;A17;S;INSTITUTO CORAZON DE MARIA;54;2023;4;01/02/2023
103975;A18;S;INSTITUTO CORAZON DE MARIA;54;2023;4;01/02/2023
103975;A19;S;INSTITUTO CORAZON DE MARIA;54;2023;4;01/02/2023
103975;A20;S;INSTITUTO CORAZON DE MARIA;54;2023;4;30/08/2023
103975;A21;S;INSTITUTO CORAZON DE MARIA;54;2023;4;31/07/2023
103975;A22;S;INSTITUTO CORAZON DE MARIA;54;2023;4;31/07/2023
103975;A23;S;INSTITUTO CORAZON DE MARIA;54;2023;4;31/07/2023
103975;A24;S;INSTITUTO CORAZON DE MARIA;54;2023;4;21/12/2023
103975;A25;S;INSTITUTO CORAZON DE MARIA;54;2023;4;21/12/2023
103975;A26;S;INSTITUTO CORAZON DE MARIA;54;2023;4;21/12/2023
103975;A27;S;INSTITUTO CORAZON DE MARIA;54;2023;4;21/12/2023
104078;A04;S;DR.GUILLERMO RAWSON;54;2023;4;02/02/2023
104078;A06;S;DR.GUILLERMO RAWSON;54;2023;4;02/02/2023
104078;A09;S;DR.GUILLERMO RAWSON;54;2023;4;10/08/2023
104078;A12;S;DR.GUILLERMO RAWSON;54;2023;4;15/12/2023
104559;A13;S;COLEGIO PROV. DE EDUCACION POLIMODAL  N° 6 NICOLAS AVELLANE;54;2023;4;04/09/2023
104559;A14;S;COLEGIO PROV. DE EDUCACION POLIMODAL  N° 6 NICOLAS AVELLANE;54;2023;4;28/06/2023
104559;A15;S;COLEGIO PROV. DE EDUCACION POLIMODAL  N° 6 NICOLAS AVELLANE;54;2023;4;06/07/2023
104559;A16;S;COLEGIO PROV. DE EDUCACION POLIMODAL  N° 6 NICOLAS AVELLANE;54;2023;4;12/12/2023
104559;A17;S;COLEGIO PROV. DE EDUCACION POLIMODAL  N° 6 NICOLAS AVELLANE;54;2023;4;12/12/2023
104559;A18;S;COLEGIO PROV. DE EDUCACION POLIMODAL  N° 6 NICOLAS AVELLANE;54;2023;4;12/12/2023
104776;TMC4;S;21 DE ENERO;54;2023;4;01/02/2023
104776;TMC5;S;21 DE ENERO;54;2023;4;01/02/2023
104776;TMC6;S;21 DE ENERO;54;2023;4;01/02/2023
104776;TMC7;S;21 DE ENERO;54;2023;4;31/07/2023
104776;TMC8;S;21 DE ENERO;54;2023;4;31/07/2023
104776;TMC9;S;21 DE ENERO;54;2023;4;31/07/2023
105079;A07;S;"EPES N° 27 ""RAUL SCALABRINI ORTIZ""";54;2023;4;28/06/2023
105079;A22;S;"EPES N° 27 ""RAUL SCALABRINI ORTIZ""";54;2023;4;28/06/2023
105079;A23;S;"EPES N° 27 ""RAUL SCALABRINI ORTIZ""";54;2023;4;28/06/2023
105079;A26;S;"EPES N° 27 ""RAUL SCALABRINI ORTIZ""";54;2023;4;12/12/2023
105224;A12;S;ESCUELA PROVINCIAL N° 765;54;2023;4;07/12/2023
105353;A05;S;PERITO FRANCISCO MORENO;54;2023;4;13/02/2023
105353;A06;S;PERITO FRANCISCO MORENO;54;2023;4;20/03/2023
105353;A08;S;PERITO FRANCISCO MORENO;54;2023;4;28/06/2023
105353;A09;S;PERITO FRANCISCO MORENO;54;2023;4;28/06/2023
105353;A12;S;PERITO FRANCISCO MORENO;54;2023;4;12/12/2023
105671;TMC13;S;INSTITUTO SGDO.CORAZON ALCAL;54;2023;4;26/06/2023
105671;TMC14;S;INSTITUTO SGDO.CORAZON ALCAL;54;2023;4;06/07/2023
105671;TMC15;S;INSTITUTO SGDO.CORAZON ALCAL;54;2023;4;07/07/2023
106293;TC11;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;14/09/2023
106303;A01;S;ESCUELA POLIMODAL NRO. 10;54;2023;4;14/08/2023
106303;A02;S;ESCUELA POLIMODAL NRO. 10;54;2023;4;28/08/2023
106914;A01;S;COLEGIO N° 7722;54;2023;4;14/07/2023
106914;A02;S;COLEGIO N° 7722;54;2023;4;31/07/2023
104281;16257;S;PADRE URBANO SALORT;54;2023;2;18/12/2023
107217;A13;S;ESCUELA AGROTECNICA N° 733;54;2023;4;31/07/2023
107217;A15;S;ESCUELA AGROTECNICA N° 733;54;2023;4;03/08/2023
107271;A08;S;COLEGIO PROV. DE EDUCACION POLIMODAL  N° 6 NICOLAS AVELLANE;54;2023;4;28/06/2023
107271;A12;S;COLEGIO PROV. DE EDUCACION POLIMODAL  N° 6 NICOLAS AVELLANE;54;2023;4;12/12/2023
107307;A13;S;PTE. HIPOLITO YRIGOYEN;54;2023;4;11/12/2023
107307;A14;S;PTE. HIPOLITO YRIGOYEN;54;2023;4;28/06/2023
107307;A15;S;PTE. HIPOLITO YRIGOYEN;54;2023;4;06/07/2023
107307;A16;S;PTE. HIPOLITO YRIGOYEN;54;2023;4;12/12/2023
107307;A17;S;PTE. HIPOLITO YRIGOYEN;54;2023;4;12/12/2023
107377;A06;S;ESCUELA  DE NIVEL MEDIO N° 730;54;2023;4;21/12/2023
107377;A07;S;ESCUELA  DE NIVEL MEDIO N° 730;54;2023;4;08/08/2023
107679;A10;S;JULIO CORTAZAR;54;2023;4;14/02/2023
107679;A12;S;JULIO CORTAZAR;54;2023;4;14/07/2023
107679;A16;S;JULIO CORTAZAR;54;2023;4;15/12/2023
107715;A13;S;PUERTO ARGENTINO;54;2023;4;06/11/2023
107715;A14;S;PUERTO ARGENTINO;54;2023;4;28/06/2023
107715;A15;S;PUERTO ARGENTINO;54;2023;4;06/07/2023
107715;A16;S;PUERTO ARGENTINO;54;2023;4;12/12/2023
107715;A17;S;PUERTO ARGENTINO;54;2023;4;12/12/2023
107758;A02;S;COLEGIO N° 785;54;2023;4;31/07/2023
107816;A13;S;GUARDACOSTAS RÍO IGUAZÚ;54;2023;4;28/06/2023
107816;A14;S;GUARDACOSTAS RÍO IGUAZÚ;54;2023;4;28/06/2023
107816;A15;S;GUARDACOSTAS RÍO IGUAZÚ;54;2023;4;06/07/2023
107816;A16;S;GUARDACOSTAS RÍO IGUAZÚ;54;2023;4;12/12/2023
107816;A17;S;GUARDACOSTAS RÍO IGUAZÚ;54;2023;4;12/12/2023
107816;A18;S;GUARDACOSTAS RÍO IGUAZÚ;54;2023;4;12/12/2023
107977;A13;S;NÉSTOR GONZÁLEZ SALVATIERRA;54;2023;4;06/07/2023
107977;A14;S;NÉSTOR GONZÁLEZ SALVATIERRA;54;2023;4;22/06/2023
107977;A18;S;NÉSTOR GONZÁLEZ SALVATIERRA;54;2023;4;29/11/2023
108332;A05;S;ESCUELA PROVINCIAL N° 765;54;2023;4;06/12/2023
108347;TC10;S;COLEGIO NRO 7701;54;2023;4;01/02/2023
108347;TC11;S;COLEGIO NRO 7701;54;2023;4;10/11/2023
108347;TC12;S;COLEGIO NRO 7701;54;2023;4;01/02/2023
108347;TC13;S;COLEGIO NRO 7701;54;2023;4;31/07/2023
108347;TC14;S;COLEGIO NRO 7701;54;2023;4;31/07/2023
108347;TC15;S;COLEGIO NRO 7701;54;2023;4;31/07/2023
108588;A06;S;PUERTO ARGENTINO;54;2023;4;12/12/2023
108794;A01;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;31/07/2023
108794;A02;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;31/07/2023
108794;A03;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;31/07/2023
109023;A07;S;"COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""";54;2023;4;28/06/2023
109023;A08;S;"COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""";54;2023;4;28/06/2023
109193;TC10;S;COLEGIO PROV. DE EDUCACION POLIMODAL N° 11 GRAL. JULIO ARG. ROCA;54;2023;4;01/02/2023
109193;TC11;S;COLEGIO PROV. DE EDUCACION POLIMODAL N° 11 GRAL. JULIO ARG. ROCA;54;2023;4;01/02/2023
109193;TC12;S;COLEGIO PROV. DE EDUCACION POLIMODAL N° 11 GRAL. JULIO ARG. ROCA;54;2023;4;01/02/2023
109193;TC13;S;COLEGIO PROV. DE EDUCACION POLIMODAL N° 11 GRAL. JULIO ARG. ROCA;54;2023;4;31/07/2023
109193;TC14;S;COLEGIO PROV. DE EDUCACION POLIMODAL N° 11 GRAL. JULIO ARG. ROCA;54;2023;4;31/07/2023
109193;TC15;S;COLEGIO PROV. DE EDUCACION POLIMODAL N° 11 GRAL. JULIO ARG. ROCA;54;2023;4;31/07/2023
109548;A04;S;COLEGIO NRO.751;54;2023;4;05/10/2023
109548;A09;S;COLEGIO NRO.751;54;2023;4;14/12/2023
109548;A15;S;COLEGIO NRO.751;54;2023;4;04/09/2023
109571;A06;S;CENTRO EDUCATIVO POLIMODAL NRO. 3;54;2023;4;21/12/2023
109571;A07;S;CENTRO EDUCATIVO POLIMODAL NRO. 3;54;2023;4;08/08/2023
109571;A08;S;CENTRO EDUCATIVO POLIMODAL NRO. 3;54;2023;4;08/08/2023
109571;A10;S;CENTRO EDUCATIVO POLIMODAL NRO. 3;54;2023;4;05/12/2023
109699;A03;S;COLEGIO N° 789;54;2023;4;01/12/2023
109890;A04;S;COLEGIO N° 7726;54;2023;4;14/12/2023
109890;A06;S;COLEGIO N° 7726;54;2023;4;21/12/2023
109961;A10;S;COLEGIO NRO.751;54;2023;4;14/02/2023
109961;A13;S;COLEGIO NRO.751;54;2023;4;02/08/2023
109961;A14;S;COLEGIO NRO.751;54;2023;4;07/08/2023
109961;A15;S;COLEGIO NRO.751;54;2023;4;03/08/2023
109961;A16;S;COLEGIO NRO.751;54;2023;4;15/12/2023
109961;A17;S;COLEGIO NRO.751;54;2023;4;11/12/2023
109961;A18;S;COLEGIO NRO.751;54;2023;4;14/12/2023
110592;TC10;S;INSTITUTO SALESIANO SAN JOSE (POLIMODAL);54;2023;4;01/02/2023
110592;TC11;S;INSTITUTO SALESIANO SAN JOSE (POLIMODAL);54;2023;4;14/09/2023
110592;TC12;S;INSTITUTO SALESIANO SAN JOSE (POLIMODAL);54;2023;4;13/04/2023
110592;TC13;S;INSTITUTO SALESIANO SAN JOSE (POLIMODAL);54;2023;4;31/07/2023
110592;TC14;S;INSTITUTO SALESIANO SAN JOSE (POLIMODAL);54;2023;4;31/07/2023
110592;TC15;S;INSTITUTO SALESIANO SAN JOSE (POLIMODAL);54;2023;4;31/07/2023
110592;TC9;S;INSTITUTO SALESIANO SAN JOSE (POLIMODAL);54;2023;4;05/06/2023
110606;A04;S;COLEGIO NRO.751;54;2023;4;02/02/2023
110606;A06;S;COLEGIO NRO.751;54;2023;4;02/02/2023
110606;A07;S;COLEGIO NRO.751;54;2023;4;08/08/2023
110606;A08;S;COLEGIO NRO.751;54;2023;4;08/08/2023
110606;A09;S;COLEGIO NRO.751;54;2023;4;10/08/2023
110606;A10;S;COLEGIO NRO.751;54;2023;4;05/12/2023
110606;A12;S;COLEGIO NRO.751;54;2023;4;15/12/2023
110621;A13;S;INSTITUTO SAN JOSE;54;2023;4;02/08/2023
110621;A14;S;INSTITUTO SAN JOSE;54;2023;4;07/08/2023
110621;A15;S;INSTITUTO SAN JOSE;54;2023;4;03/08/2023
110726;A12;S;ESCUELA POLIMODAL NRO. 10;54;2023;4;03/05/2023
110726;A14;S;ESCUELA POLIMODAL NRO. 10;54;2023;4;15/09/2023
110737;A13;S;COLEGIO SANTA CRUZ (SEC);54;2023;4;06/07/2023
110737;A14;S;COLEGIO SANTA CRUZ (SEC);54;2023;4;08/11/2023
110737;A15;S;COLEGIO SANTA CRUZ (SEC);54;2023;4;03/07/2023
110737;A17;S;COLEGIO SANTA CRUZ (SEC);54;2023;4;07/12/2023
110737;A19;S;COLEGIO SANTA CRUZ (SEC);54;2023;4;30/11/2023
111180;A07;S;AVIADORES DE MALVINAS;54;2023;4;10/07/2023
111180;A08;S;AVIADORES DE MALVINAS;54;2023;4;08/05/2023
111180;A11;S;AVIADORES DE MALVINAS;54;2023;4;01/02/2023
111180;A12;S;AVIADORES DE MALVINAS;54;2023;4;01/02/2023
111267;A03;S;CENTRO B.S.P.A.N° 7064 VAQUEROS;54;2023;4;28/06/2023
111354;A07;S;COLEGIO  PROV. DE EDUC. POLIMODAL NRO.26 PAULA A.DE SARMIENTO;54;2023;4;08/08/2023
111457;TC10;S;LEANDRO N. ALEM;54;2023;4;01/02/2023
111457;TC11;S;LEANDRO N. ALEM;54;2023;4;01/02/2023
111457;TC12;S;LEANDRO N. ALEM;54;2023;4;01/02/2023
111457;TC13;S;LEANDRO N. ALEM;54;2023;4;31/07/2023
111457;TC14;S;LEANDRO N. ALEM;54;2023;4;31/07/2023
111457;TC15;S;LEANDRO N. ALEM;54;2023;4;31/07/2023
111729;TC10;S;JOSÉ TOSCHKE;54;2023;4;01/02/2023
111729;TC11;S;JOSÉ TOSCHKE;54;2023;4;10/11/2023
111729;TC12;S;JOSÉ TOSCHKE;54;2023;4;08/06/2023
111729;TC13;S;JOSÉ TOSCHKE;54;2023;4;10/11/2023
111729;TC14;S;JOSÉ TOSCHKE;54;2023;4;31/07/2023
111729;TC15;S;JOSÉ TOSCHKE;54;2023;4;31/07/2023
111729;TC9;S;JOSÉ TOSCHKE;54;2023;4;13/02/2023
111927;A02;S;ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI;54;2023;4;28/06/2023
112633;A10;S;COLEGIO SECUNDARIO NRO 790 21 DE ENERO;54;2023;4;01/02/2023
112633;A11;S;COLEGIO SECUNDARIO NRO 790 21 DE ENERO;54;2023;4;01/02/2023
112633;A12;S;COLEGIO SECUNDARIO NRO 790 21 DE ENERO;54;2023;4;01/02/2023
112633;A13;S;COLEGIO SECUNDARIO NRO 790 21 DE ENERO;54;2023;4;31/07/2023
112633;A14;S;COLEGIO SECUNDARIO NRO 790 21 DE ENERO;54;2023;4;31/07/2023
112633;A15;S;COLEGIO SECUNDARIO NRO 790 21 DE ENERO;54;2023;4;12/08/2023
112633;A16;S;COLEGIO SECUNDARIO NRO 790 21 DE ENERO;54;2023;4;21/12/2023
112633;A17;S;COLEGIO SECUNDARIO NRO 790 21 DE ENERO;54;2023;4;21/12/2023
112633;A18;S;COLEGIO SECUNDARIO NRO 790 21 DE ENERO;54;2023;4;21/12/2023
112633;A19;S;COLEGIO SECUNDARIO NRO 790 21 DE ENERO;54;2023;4;21/12/2023
112885;A05;S;COLEGIO N° 735;54;2023;4;22/02/2023
112885;A07;S;COLEGIO N° 735;54;2023;4;28/06/2023
112885;A08;S;COLEGIO N° 735;54;2023;4;05/07/2023
112885;A09;S;COLEGIO N° 735;54;2023;4;31/07/2023
112885;A10;S;COLEGIO N° 735;54;2023;4;07/12/2023
112885;A12;S;COLEGIO N° 735;54;2023;4;07/12/2023
113040;A01;S;ESCUELA PROVINCIAL N° 742;54;2023;4;11/08/2023
113040;A02;S;ESCUELA PROVINCIAL N° 742;54;2023;4;16/02/2023
113040;A03;S;ESCUELA PROVINCIAL N° 742;54;2023;4;15/08/2023
113043;A02;S;ESCUELA PROVINCIAL N° 742;54;2023;4;16/11/2023
113043;A03;S;ESCUELA PROVINCIAL N° 742;54;2023;4;28/06/2023
113082;A07;S;ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO);54;2023;4;28/06/2023
113082;A08;S;ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO);54;2023;4;28/06/2023
113082;A09;S;ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO);54;2023;4;28/06/2023
113082;A10;S;ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO);54;2023;4;12/12/2023
113082;A11;S;ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO);54;2023;4;19/12/2023
113082;A12;S;ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO);54;2023;4;12/12/2023
113394;A07;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;4;28/06/2023
113394;A08;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;4;28/06/2023
113394;A09;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;4;28/06/2023
113394;A10;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;4;12/12/2023
113394;A11;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;4;12/12/2023
113394;A12;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;4;12/12/2023
113415;A03;S;ESCUELA POLIMODAL NRO. 2 GRAL BARTOLOME MITRE;54;2023;4;07/08/2023
113415;A04;S;ESCUELA POLIMODAL NRO. 2 GRAL BARTOLOME MITRE;54;2023;4;14/12/2023
113415;A07;S;ESCUELA POLIMODAL NRO. 2 GRAL BARTOLOME MITRE;54;2023;4;11/09/2023
113415;A08;S;ESCUELA POLIMODAL NRO. 2 GRAL BARTOLOME MITRE;54;2023;4;15/11/2023
113415;A12;S;ESCUELA POLIMODAL NRO. 2 GRAL BARTOLOME MITRE;54;2023;4;11/05/2023
113569;A03;S;PARQUE EOLICO ANTONIO MORAN;54;2023;4;28/06/2023
113607;A02;S;INSTITUTO MARÍA AUXILIADORA;54;2023;4;28/08/2023
113639;A06;S;COLEGIO SECUNDARIO NRO. 743 (C.R);54;2023;4;14/02/2023
113639;A07;S;COLEGIO SECUNDARIO NRO. 743 (C.R);54;2023;4;28/06/2023
113639;A08;S;COLEGIO SECUNDARIO NRO. 743 (C.R);54;2023;4;28/06/2023
113639;A09;S;COLEGIO SECUNDARIO NRO. 743 (C.R);54;2023;4;28/06/2023
113639;A10;S;COLEGIO SECUNDARIO NRO. 743 (C.R);54;2023;4;12/12/2023
113639;A12;S;COLEGIO SECUNDARIO NRO. 743 (C.R);54;2023;4;12/12/2023
113697;A05;S;COLEGIO N° 775;54;2023;4;12/06/2023
113697;A06;S;COLEGIO N° 775;54;2023;4;01/02/2023
113697;A08;S;COLEGIO N° 775;54;2023;4;31/07/2023
113769;A01;S;ESCUELA PROVINCIAL N° 745;54;2023;4;31/07/2023
113769;A06;S;ESCUELA PROVINCIAL N° 745;54;2023;4;12/12/2023
113770;A05;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;4;10/05/2023
113770;A06;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;4;20/03/2023
113770;A07;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;4;28/06/2023
113770;A08;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;4;28/06/2023
113770;A09;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;4;28/06/2023
113770;A10;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;4;12/12/2023
113770;A11;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;4;12/12/2023
113770;A12;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;4;12/12/2023
113911;A01;S;ARA PUNTA MÉDANOS  N° 7702;54;2023;4;11/08/2023
113911;A02;S;ARA PUNTA MÉDANOS  N° 7702;54;2023;4;28/06/2023
113911;A03;S;ARA PUNTA MÉDANOS  N° 7702;54;2023;4;28/06/2023
113925;A04;S;INSTITUTO CAMWY;54;2023;4;02/02/2023
113925;A06;S;INSTITUTO CAMWY;54;2023;4;02/02/2023
113925;A07;S;INSTITUTO CAMWY;54;2023;4;08/08/2023
113925;A08;S;INSTITUTO CAMWY;54;2023;4;08/08/2023
113925;A09;S;INSTITUTO CAMWY;54;2023;4;10/08/2023
113925;A10;S;INSTITUTO CAMWY;54;2023;4;08/11/2023
113925;A12;S;INSTITUTO CAMWY;54;2023;4;15/12/2023
114041;A06;S;DR. LUIS F. LELOIR;54;2023;4;16/05/2023
114041;A07;S;DR. LUIS F. LELOIR;54;2023;4;08/08/2023
114041;A08;S;DR. LUIS F. LELOIR;54;2023;4;08/08/2023
114041;A09;S;DR. LUIS F. LELOIR;54;2023;4;10/08/2023
114041;A10;S;DR. LUIS F. LELOIR;54;2023;4;05/12/2023
114041;A12;S;DR. LUIS F. LELOIR;54;2023;4;15/12/2023
114190;A01;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;4;14/12/2023
114190;A02;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;4;28/06/2023
114222;A03;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;31/07/2023
114222;A06;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;21/12/2023
114316;A01;S;LEANDRO N. ALEM;54;2023;4;31/07/2023
114388;A04;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;17/03/2023
114388;A07;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;28/06/2023
114388;A08;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;28/06/2023
114388;A09;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;28/06/2023
114388;A10;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;12/12/2023
114388;A11;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;12/12/2023
114388;A12;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;12/12/2023
114419;A06;S;CENTRO EDUCATIVO AGROTÉCNICO VALLE DE CHOLILA NRO 1728;54;2023;4;14/02/2023
114419;A08;S;CENTRO EDUCATIVO AGROTÉCNICO VALLE DE CHOLILA NRO 1728;54;2023;4;28/06/2023
114419;A09;S;CENTRO EDUCATIVO AGROTÉCNICO VALLE DE CHOLILA NRO 1728;54;2023;4;28/06/2023
114419;A12;S;CENTRO EDUCATIVO AGROTÉCNICO VALLE DE CHOLILA NRO 1728;54;2023;4;12/12/2023
114599;A01;S;ESCUELA PROVINCIAL N° 768;54;2023;4;31/07/2023
114599;A02;S;ESCUELA PROVINCIAL N° 768;54;2023;4;31/07/2023
114657;A03;S;COLEGIO SAGRADA FAMILIA (EX JUAN XXIII);54;2023;4;28/06/2023
123479;16257;S;PADRE URBANO SALORT;54;2023;2;18/12/2023
114677;A02;S;INSTITUTO PADRE JUAN MUZIO;54;2023;4;28/08/2023
114677;A03;S;INSTITUTO PADRE JUAN MUZIO;54;2023;4;07/08/2023
114819;A04;S;INSTITUTO DON BOSCO;54;2023;4;02/02/2023
114819;A05;S;INSTITUTO DON BOSCO;54;2023;4;13/02/2023
114819;A06;S;INSTITUTO DON BOSCO;54;2023;4;16/05/2023
114819;A07;S;INSTITUTO DON BOSCO;54;2023;4;08/08/2023
114819;A08;S;INSTITUTO DON BOSCO;54;2023;4;08/08/2023
114819;A09;S;INSTITUTO DON BOSCO;54;2023;4;10/08/2023
114819;A10;S;INSTITUTO DON BOSCO;54;2023;4;05/12/2023
114819;A12;S;INSTITUTO DON BOSCO;54;2023;4;15/12/2023
114856;A02;S;HERMANA MARÍA SARA CARBAJAL;54;2023;4;31/07/2023
114856;A03;S;HERMANA MARÍA SARA CARBAJAL;54;2023;4;14/09/2023
114869;A04;S;COLEGIO NACIONAL DE TRELEW;54;2023;4;02/02/2023
114869;A06;S;COLEGIO NACIONAL DE TRELEW;54;2023;4;02/02/2023
114869;A07;S;COLEGIO NACIONAL DE TRELEW;54;2023;4;08/08/2023
114869;A08;S;COLEGIO NACIONAL DE TRELEW;54;2023;4;08/08/2023
114869;A09;S;COLEGIO NACIONAL DE TRELEW;54;2023;4;10/08/2023
114869;A10;S;COLEGIO NACIONAL DE TRELEW;54;2023;4;05/12/2023
114869;A12;S;COLEGIO NACIONAL DE TRELEW;54;2023;4;15/12/2023
114905;A01;S;COLEGIO N° 775;54;2023;4;31/07/2023
114905;A03;S;COLEGIO N° 775;54;2023;4;01/12/2023
114905;A04;S;COLEGIO N° 775;54;2023;4;21/12/2023
114924;A03;S;C.E.T N° 12 - Ex- CEM;54;2023;4;31/07/2023
114924;A04;S;C.E.T N° 12 - Ex- CEM;54;2023;4;21/12/2023
114924;A06;S;C.E.T N° 12 - Ex- CEM;54;2023;4;01/02/2023
115438;TMC2;S;CABO BOMBERO VOLUNTARIO JUAN MANUEL PASSERINNI;54;2023;4;14/02/2023
115438;TMC4;S;CABO BOMBERO VOLUNTARIO JUAN MANUEL PASSERINNI;54;2023;4;01/02/2023
115438;TMC5;S;CABO BOMBERO VOLUNTARIO JUAN MANUEL PASSERINNI;54;2023;4;01/02/2023
115438;TMC6;S;CABO BOMBERO VOLUNTARIO JUAN MANUEL PASSERINNI;54;2023;4;09/06/2023
115438;TMC7;S;CABO BOMBERO VOLUNTARIO JUAN MANUEL PASSERINNI;54;2023;4;31/07/2023
115438;TMC8;S;CABO BOMBERO VOLUNTARIO JUAN MANUEL PASSERINNI;54;2023;4;31/07/2023
115438;TMC9;S;CABO BOMBERO VOLUNTARIO JUAN MANUEL PASSERINNI;54;2023;4;31/07/2023
115534;A01;S;"EPES N° 12 ""DR MARIANO MORENO""";54;2023;4;31/07/2023
115534;A03;S;"EPES N° 12 ""DR MARIANO MORENO""";54;2023;4;15/08/2023
116215;A05;S;LEANDRO N. ALEM;54;2023;4;01/02/2023
116215;A06;S;LEANDRO N. ALEM;54;2023;4;15/02/2023
116215;A07;S;LEANDRO N. ALEM;54;2023;4;04/12/2023
116215;A08;S;LEANDRO N. ALEM;54;2023;4;31/07/2023
116286;A03;S;COLEGIO ALIWEN;54;2023;4;07/08/2023
116295;A04;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES;54;2023;4;14/08/2023
116295;A07;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES;54;2023;4;28/06/2023
116295;A08;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES;54;2023;4;28/06/2023
116295;A09;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES;54;2023;4;28/06/2023
116295;A10;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES;54;2023;4;12/12/2023
116295;A11;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES;54;2023;4;12/12/2023
116295;A12;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES;54;2023;4;12/12/2023
116451;TMC4;S;CENTRO EDUCATIVO DE NIVEL SECUNDARIO NRO. 2;54;2023;4;01/02/2023
116451;TMC5;S;CENTRO EDUCATIVO DE NIVEL SECUNDARIO NRO. 2;54;2023;4;01/02/2023
116451;TMC6;S;CENTRO EDUCATIVO DE NIVEL SECUNDARIO NRO. 2;54;2023;4;01/02/2023
116451;TMC7;S;CENTRO EDUCATIVO DE NIVEL SECUNDARIO NRO. 2;54;2023;4;31/07/2023
116451;TMC8;S;CENTRO EDUCATIVO DE NIVEL SECUNDARIO NRO. 2;54;2023;4;31/07/2023
116492;A03;S;COLEGIO PROVINCIAL N° 763;54;2023;4;08/08/2023
116505;A05;S;JOSÉ FUCHS;54;2023;4;08/05/2023
116505;A07;S;JOSÉ FUCHS;54;2023;4;28/06/2023
116505;A08;S;JOSÉ FUCHS;54;2023;4;28/06/2023
116505;A09;S;JOSÉ FUCHS;54;2023;4;28/06/2023
116505;A11;S;JOSÉ FUCHS;54;2023;4;12/12/2023
116505;A12;S;JOSÉ FUCHS;54;2023;4;12/12/2023
116509;A05;S;ADULTOS 2000;54;2023;4;21/12/2023
